Name,Description,chr,start,stop,strand,length,Gen0_ORFhits,Gen0_MinORFPosition(%),Gen0_MaxORFPosition(%),Gen0_ORFdensity (HPKM),Gen0_1kbUpStreamhits,Gen0_NearestUpStreamhit,Gen0_1kbDownStreamhits,Gen0_NearestDownStreamhit,Gen0_Flankdensity (HPKM),Gen0_ORFHitsLast10%,Gen0_IntronHits,Gen0_Pval,Gen0_ExpORFhits,Gen0_CorrectionRatio(R),Gen80_GLU_Pval,Gen80_GLY_Pval,Gen0Class,Gen80Classification,Gen80GLU Z score,Gen20GLU Z score,Gen0,Gen20GLY Z score,Gen80GLY Z score,YALI1_norm,YALI0 locus ID,YALI1 Locus ID,Gene Type,Chromosome,Start Base,End Base,Strand,Annotation,YALI0_norm
YALI1_E35580g,"similar to Saccharomyces cerevisiae RRP5 (YMR229C)%3B ancestral locus Anc_8.757,  similar to uniprot|Q05022 Saccharomyces cerevisiae YMR229c RRP5 processing of pre-ribosomal RNA P2.264.f2.1",Yali1E,3557978,3562681,+,4704,1,95.72613,95.72613,0.4,67,-97,32,32,92.59,1,0,0.0,35.8748870286,0.789888525436,0.0,0,Essential,Essential,na,na,-0.8727,na,na,YALI1_E35580g,YALI0E30217g,YALI1_E35580g,mRNA,YALI1E,3557978.0,3562681.0,+,"similar to Saccharomyces cerevisiae RRP5 (YMR229C)%3B ancestral locus Anc_8.757,  similar to uniprot|Q05022 Saccharomyces cerevisiae YMR229c RRP5 processing of pre-ribosomal RNA P2.264.f2.1",YALI0_E30217g
YALI1_E35734g,"  weakly similar to DEHA0F21252g Debaryomyces hansenii IPF 6452.1,similar to Saccharomyces cerevisiae SPP41 (YDR464W)%3B ancestral locus Anc_5.587",Yali1E,3569433,3573389,-,3957,3,57.70981,99.11527,1.44,83,-246,28,28,103.82,2,0,0.0,36.4801506493,0.954883923916,0.0,1e-06,Essential,Essential,na,0.4744,0.0084,-0.9282,-0.3015,YALI1_E35734g,YALI0E30349g,YALI1_E35734g,mRNA,YALI1E,3569433.0,3573389.0,-,"  weakly similar to DEHA0F21252g Debaryomyces hansenii IPF 6452.1,similar to Saccharomyces cerevisiae SPP41 (YDR464W)%3B ancestral locus Anc_5.587",YALI0_E30349g
YALI1_E35815g,"similar to Saccharomyces cerevisiae PRO2 (YOR323C)%3B ancestral locus Anc_7.71,  similar to uniprot|P54885 Saccharomyces cerevisiae YOR323c PRO2 gamma-glutamyl phosphate reductase",Yali1E,3580199,3581506,-,1308,2,98.08722,98.6228,2.9,35,-27,75,10,102.88,2,0,0.000263,12.6219177564,1.19397381475,2.2e-05,0.018871,Essential,Essential,-0.4059,-0.212725,0.9545,-0.308933333333,-0.2848,YALI1_E35815g,YALI0E30481g,YALI1_E35815g,mRNA,YALI1E,3580199.0,3581506.0,-,"similar to Saccharomyces cerevisiae PRO2 (YOR323C)%3B ancestral locus Anc_7.71,  similar to uniprot|P54885 Saccharomyces cerevisiae YOR323c PRO2 gamma-glutamyl phosphate reductase",YALI0_E30481g
YALI1_E35955g,"similar to Saccharomyces cerevisiae BPL1 (YDL141W)%3B ancestral locus Anc_7.315,  similar to uniprot|P48445 Saccharomyces cerevisiae YDL141w BPL1 biotin holocarboxylase synthetase singleton",Yali1E,3593668,3595512,-,1845,0,na,na,0.0,52,-69,23,191,70.15,0,0,1e-06,13.4920919765,0.757649983293,3.7e-05,0.000596,Essential,Essential,na,na,na,0.5956,na,YALI1_E35955g,YALI0E30591g,YALI1_E35955g,mRNA,YALI1E,3593668.0,3595512.0,-,"similar to Saccharomyces cerevisiae BPL1 (YDL141W)%3B ancestral locus Anc_7.315,  similar to uniprot|P48445 Saccharomyces cerevisiae YDL141w BPL1 biotin holocarboxylase synthetase singleton",YALI0_E30591g
YALI1_E35963g,"similar to Saccharomyces cerevisiae RPL36A (YMR194W) and RPL36B (YPL249C-A)%3B ancestral locus Anc_6.283,gnl|GLV|YALI0E30602g [Yarrowia lipolytica]  similar to uniprot|O14455 Saccharomyces cerevisiae YPL249C-A R36B 60S ribosomal protein L36-B (L39B)",Yali1E,3596060,3596702,-,643,0,na,na,0.0,40,-228,52,15,86.05,0,0,0.00203,6.1999014534,1.05284376249,0.027045,0.028618,Essential,Essential,na,na,na,na,na,YALI1_E35963g,YALI0E30602g,YALI1_E35963g,mRNA,YALI1E,3596060.0,3596702.0,-,"similar to Saccharomyces cerevisiae RPL36A (YMR194W) and RPL36B (YPL249C-A)%3B ancestral locus Anc_6.283,gnl|GLV|YALI0E30602g [Yarrowia lipolytica]  similar to uniprot|O14455 Saccharomyces cerevisiae YPL249C-A R36B 60S ribosomal protein L36-B (L39B)",YALI0_E30602g
YALI1_E35988g,"similar to Saccharomyces cerevisiae SEC31 (YDL195W)%3B ancestral locus Anc_7.310,  uniprot|Q8J0E5 Yarrowia lipolytica Sec31p component of the COPII coat of ER-golgi vesicles",Yali1E,3598864,3602418,+,3555,0,na,na,0.0,33,-36,10,46,40.22,0,0,3e-06,12.7772795712,0.372281294613,3.8e-05,0.012976,Essential,Essential,na,-0.2457,na,na,na,YALI1_E35988g,YALI0E30635g,YALI1_E35988g,mRNA,YALI1E,3598864.0,3602418.0,+,"similar to Saccharomyces cerevisiae SEC31 (YDL195W)%3B ancestral locus Anc_7.310,  uniprot|Q8J0E5 Yarrowia lipolytica Sec31p component of the COPII coat of ER-golgi vesicles",YALI0_E30635g
YALI1_E36057g,  some similarities with uniprot|Q95TU2 Drosophila melanogaster LD23187p (CG6686-PA),Yali1E,3604203,3605753,-,1551,3,25.03226,99.54839,3.67,52,-59,52,20,97.27,1,0,0.000176,14.968609428,1.11283185278,0.003239,0.006914,Essential,Essential,-0.533166666667,-0.88605,-1.01355,1.3103,-0.18725,YALI1_E36057g,YALI0E30679g,YALI1_E36057g,mRNA,YALI1E,3604203.0,3605753.0,-,  some similarities with uniprot|Q95TU2 Drosophila melanogaster LD23187p (CG6686-PA),YALI0_E30679g
YALI1_E36179g,"similar to Saccharomyces cerevisiae RPL32 (YBL092W)%3B ancestral locus Anc_7.424,  highly similar to uniprot|P38061 Saccharomyces cerevisiae YBL092w RPL32 60S large subunit ribosomal protein L32.e",Yali1E,3617503,3617898,-,396,0,na,na,0.0,49,-539,52,44,94.47,0,0,0.022047,3.81458111229,1.18827631607,0.039001,0.112311,Essential,Essential,na,na,na,na,na,YALI1_E36179g,YALI0E30811g,YALI1_E36179g,mRNA,YALI1E,3617503.0,3617898.0,-,"similar to Saccharomyces cerevisiae RPL32 (YBL092W)%3B ancestral locus Anc_7.424,  highly similar to uniprot|P38061 Saccharomyces cerevisiae YBL092w RPL32 60S large subunit ribosomal protein L32.e",YALI0_E30811g
YALI1_E36365g,  similar to uniprot|P26570 Saccharomyces cerevisiae YML016c PPZ1 ser/thr phosphatase required for normal osmoregulation,Yali1E,3636537,3638093,+,1557,3,25.77121,87.72494,3.66,37,-97,6,54,40.22,0,0,0.046863,7.18457884974,0.478125563541,0.005076,0.015099,Essential,Essential,na,na,-0.1862,na,na,YALI1_E36365g,YALI0E30899g,YALI1_E36365g,mRNA,YALI1E,3636537.0,3638093.0,+,  similar to uniprot|P26570 Saccharomyces cerevisiae YML016c PPZ1 ser/thr phosphatase required for normal osmoregulation,YALI0_E30899g
YALI1_E36404g,  similar to uniprot|O94363 Schizosaccharomyces pombe SPBC428.16C GTP-binding protein Rheb homolog,Yali1E,3639888,3640448,-,561,0,na,na,0.0,118,-48,24,43,132.81,0,0,0.004481,5.40801372882,1.63990279428,0.010058,0.045057,Essential,Essential,na,na,na,na,na,YALI1_E36404g,YALI0E30943g,YALI1_E36404g,mRNA,YALI1E,3639888.0,3640448.0,-,  similar to uniprot|O94363 Schizosaccharomyces pombe SPBC428.16C GTP-binding protein Rheb homolog,YALI0_E30943g
YALI1_E37026g,  similar to CA3464|CaDBP5 Candida albicans CaDBP5 RNA helicase (by homology),Yali1E,3701108,3702574,-,1467,0,na,na,0.0,71,-34,21,209,86.05,0,0,1e-06,13.6614532743,0.964968579246,7e-06,0.000299,Essential,Essential,na,na,na,na,na,YALI1_E37026g,YALI0E31427g,YALI1_E37026g,mRNA,YALI1E,3701108.0,3702574.0,-,  similar to CA3464|CaDBP5 Candida albicans CaDBP5 RNA helicase (by homology),YALI0_E31427g
YALI1_E37040g,  similar to uniprot|Q12464 Saccharomyces cerevisiae YPL235W RVB2 RUVB-like protein,Yali1E,3704068,3705611,+,1544,2,96.3059,98.83344,2.46,47,-39,24,21,66.41,2,0,0.000776,11.3211295011,0.759755886756,0.00077,0.010691,Essential,Essential,-0.2222,-0.5523,-0.7134,-0.9844,na,YALI1_E37040g,YALI0E31449g,YALI1_E37040g,mRNA,YALI1E,3704213.0,3705611.0,+,  similar to uniprot|Q12464 Saccharomyces cerevisiae YPL235W RVB2 RUVB-like protein,YALI0_E31449g
YALI1_E37080g,0,Yali1E,3707980,3708343,+,364,0,na,na,0.0,46,-161,50,64,89.79,0,0,0.03003,3.50555175636,1.13357215784,0.050724,0.134076,Essential,Essential,na,na,na,na,na,YALI1_E37080g,,YALI1_E37080g,mRNA,YALI1E,3707980.0,3708343.0,+,,nan
YALI1_E37198g,"ancestral locus Anc_1.102,similar to Saccharomyces cerevisiae ARP10 (YDR106W)%3B ancestral locus Anc_8.251,  some similarities with uniprot|Q04549 Saccharomyces cerevisiae YDR106W ARP10 Actin-like protein and wi|NCU07179.1 Neurospora crassa NCU07179.1 hypothetical protein",Yali1E,3718524,3721329,-,2806,15,45.5615,94.2959,2.03,33,-15,61,304,87.92,2,12,0.0,27.088354481,1.00673460211,5e-06,2.2e-05,Essential,Essential,-0.3013,0.4885,1.0689,-0.612725,0.5325,YALI1_E37198g,YALI0E31551g,YALI1_E37198g,mRNA,YALI1E,3718524.0,3721329.0,-,"ancestral locus Anc_1.102,similar to Saccharomyces cerevisiae ARP10 (YDR106W)%3B ancestral locus Anc_8.251,  some similarities with uniprot|Q04549 Saccharomyces cerevisiae YDR106W ARP10 Actin-like protein and wi|NCU07179.1 Neurospora crassa NCU07179.1 hypothetical protein",YALI0_E31551g
YALI1_E37387g,"  similar to CA3993|IPF8275 Candida albicans IPF8275,similar to Saccharomyces cerevisiae UTP22 (YGR090W)%3B ancestral locus Anc_3.426",Yali1E,3735218,3738691,-,3474,1,99.94241,99.94241,0.55,62,-21,50,143,104.75,1,0,0.0,33.0359599787,0.984991288647,0.0,0,Essential,Essential,na,na,0.487,na,na,YALI1_E37387g,YALI0E31625g,YALI1_E37387g,mRNA,YALI1E,3735218.0,3738649.0,-,"  similar to CA3993|IPF8275 Candida albicans IPF8275,similar to Saccharomyces cerevisiae UTP22 (YGR090W)%3B ancestral locus Anc_3.426",YALI0_E31625g
YALI1_E37419g,  weakly similar to uniprot|P35192 Saccharomyces cerevisiae YMR021c MAC1 metal binding activator singleton,Yali1E,3740563,3741939,-,1377,4,5.30523,90.9157,5.52,57,-13,17,100,69.21,2,0,0.010375,10.9714858289,0.825652412409,0.007153,0.042186,Essential,Essential,0.6164,0.4308,-1.2227,na,0.0777,YALI1_E37419g,YALI0E31669g,YALI1_E37419g,mRNA,YALI1E,3740563.0,3741939.0,-,  weakly similar to uniprot|P35192 Saccharomyces cerevisiae YMR021c MAC1 metal binding activator singleton,YALI0_E31669g
YALI1_E37603g,gnl|GLV|YALI0E31766g [Yarrowia lipolytica]  similar to B18 Bos taurus accessory protein of NADH- ubiquinone reductase (complex I),Yali1E,3760091,3761057,-,967,0,na,na,0.0,29,-29,8,51,34.61,0,0,0.02207,3.81351770494,0.408788699931,0.037619,0.103616,Essential,Essential,na,na,na,na,na,YALI1_E37603g,YALI0E31766g,YALI1_E37603g,mRNA,YALI1E,3760091.0,3761057.0,-,gnl|GLV|YALI0E31766g [Yarrowia lipolytica]  similar to B18 Bos taurus accessory protein of NADH- ubiquinone reductase (complex I),YALI0_E31766g
YALI1_E37764g,"  similar to uniprot|P43636 Saccharomyces cerevisiae YGL065c ALG2 Glycosyltransferase,similar to Saccharomyces cerevisiae ALG2 (YGL065C)%3B ancestral locus Anc_6.219",Yali1E,3776383,3777830,+,1448,3,3.66275,96.47547,2.62,24,-49,13,81,34.61,1,1,0.048503,5.87408533887,0.420360560189,0.004492,0.045216,Essential,Essential,na,na,0.5409,na,na,YALI1_E37764g,YALI0E31797g,YALI1_E37764g,mRNA,YALI1E,3776484.0,3777830.0,+,"  similar to uniprot|P43636 Saccharomyces cerevisiae YGL065c ALG2 Glycosyltransferase,similar to Saccharomyces cerevisiae ALG2 (YGL065C)%3B ancestral locus Anc_6.219",YALI0_E31797g
YALI1_E37830g,"  weakly similar to uniprot|P33895 Saccharomyces cerevisiae YOL069w NUF2 spindle pole body protein singleton,similar to Saccharomyces cerevisiae NUF2 (YOL069W)%3B ancestral locus Anc_3.149",Yali1E,3783049,3784407,+,1359,0,na,na,0.0,26,-115,12,62,35.54,0,0,0.005068,5.28488604706,0.402982418624,0.108843,0.202129,Essential,Essential,na,na,na,na,na,YALI1_E37830g,YALI0E31867g,YALI1_E37830g,mRNA,YALI1E,3783049.0,3784407.0,+,"  weakly similar to uniprot|P33895 Saccharomyces cerevisiae YOL069w NUF2 spindle pole body protein singleton,similar to Saccharomyces cerevisiae NUF2 (YOL069W)%3B ancestral locus Anc_3.149",YALI0_E31867g
YALI1_E37886g,"  highly similar to uniprot|P53030 Saccharomyces cerevisiae YPL220w RPL1A and highly similar to uniprot|P53030 Saccharomyces cerevisiae YGL135W RPL1B Ribosomal Protein of the Large subunit,similar to Saccharomyces cerevisiae RPL1B (YGL135W) and RPL1A (YPL220W)%3B ancestral locus Anc_6.237",Yali1E,3787942,3788595,-,654,0,na,na,0.0,67,-146,116,51,171.16,0,0,0.001825,6.3061302945,2.09170073654,0.004686,0.026927,Essential,Essential,na,na,na,na,na,YALI1_E37886g,YALI0E31911g,YALI1_E37886g,mRNA,YALI1E,3787942.0,3788595.0,-,"  highly similar to uniprot|P53030 Saccharomyces cerevisiae YPL220w RPL1A and highly similar to uniprot|P53030 Saccharomyces cerevisiae YGL135W RPL1B Ribosomal Protein of the Large subunit,similar to Saccharomyces cerevisiae RPL1B (YGL135W) and RPL1A (YPL220W)%3B ancestral locus Anc_6.237",YALI0_E31911g
YALI1_E37930g,"similar to Saccharomyces cerevisiae RPL33B (YOR234C) and RPL33A (YPL143W)%3B ancestral locus Anc_8.655,  highly similar to uniprot|P41056 Saccharomyces cerevisiae YOR234c RPL37B ribosomal protein L35a.e.c15 P2. 57.f2.1",Yali1E,3792991,3793314,+,324,0,na,na,0.0,47,-452,44,20,85.11,0,0,0.04419,3.11926506145,1.07945565158,0.186896,0.347596,Essential,Essential,na,na,na,na,na,YALI1_E37930g,YALI0E31955g,YALI1_E37930g,mRNA,YALI1E,3792991.0,3793314.0,+,"similar to Saccharomyces cerevisiae RPL33B (YOR234C) and RPL33A (YPL143W)%3B ancestral locus Anc_8.655,  highly similar to uniprot|P41056 Saccharomyces cerevisiae YOR234c RPL37B ribosomal protein L35a.e.c15 P2. 57.f2.1",YALI0_E31955g
YALI1_E38020g,  similar to uniprot|Q05946 Saccharomyces cerevisiae YLR222c UTP13,Yali1E,3799703,3802045,-,2343,1,29.24851,29.24851,0.81,97,-44,34,42,122.52,0,0,0.0,22.6170859873,1.27168156268,0.0,2e-06,Essential,Essential,na,na,na,na,na,YALI1_E38020g,YALI0E32043g,YALI1_E38020g,mRNA,YALI1E,3799703.0,3802045.0,-,  similar to uniprot|Q05946 Saccharomyces cerevisiae YLR222c UTP13,YALI0_E32043g
YALI1_E38056g,"similar to Saccharomyces cerevisiae SPT7 (YBR081C)%3B ancestral locus Anc_3.307,  similar to uniprot|P35177 Saccharomyces cerevisiae YBR081C Transcriptional activator SPT7",Yali1E,3805575,3808896,+,3322,1,9.15387,9.15387,0.57,36,-40,8,33,41.15,0,0,3.7e-05,12.7431806072,0.397337179224,0.001089,0.001866,Essential,Essential,na,na,-0.5835,na,na,YALI1_E38056g,YALI0E32109g,YALI1_E38056g,mRNA,YALI1E,3806785.0,3808896.0,+,"similar to Saccharomyces cerevisiae SPT7 (YBR081C)%3B ancestral locus Anc_3.307,  similar to uniprot|P35177 Saccharomyces cerevisiae YBR081C Transcriptional activator SPT7",YALI0_E32109g
YALI1_E38113g,"similar to Saccharomyces cerevisiae MRPL35 (YDR322W)%3B ancestral locus Anc_5.360,  weakly similar to uniprot|Q06678 Saccharomyces cerevisiae YDR322w MRPL35 ribosomal protein YmL35 of the large subunit mitochondrial singleton",Yali1E,3811359,3812423,+,1065,0,na,na,0.0,41,-48,49,61,84.18,0,0,4.1e-05,10.1114530611,0.984061370294,0.000784,0.005744,Essential,Essential,na,na,na,na,na,YALI1_E38113g,YALI0E32153g,YALI1_E38113g,mRNA,YALI1E,3811359.0,3812423.0,+,"similar to Saccharomyces cerevisiae MRPL35 (YDR322W)%3B ancestral locus Anc_5.360,  weakly similar to uniprot|Q06678 Saccharomyces cerevisiae YDR322w MRPL35 ribosomal protein YmL35 of the large subunit mitochondrial singleton",YALI0_E32153g
YALI1_E38491g,"similar to Saccharomyces cerevisiae MSS51 (YLR203C)%3B ancestral locus Anc_7.346,  similar to uniprot|P32335 Saccharomyces cerevisiae YLR203C MSS51 protein possibly involved in translational activation of COX1 and COB mRNA singleton",Yali1E,3849146,3850435,+,1290,0,na,na,0.0,61,-9,46,10,100.08,0,0,4e-06,12.4480887437,1.14278911573,2.5e-05,0.000797,Essential,Essential,na,na,na,na,na,YALI1_E38491g,YALI0E32483g,YALI1_E38491g,mRNA,YALI1E,3849146.0,3850435.0,+,"similar to Saccharomyces cerevisiae MSS51 (YLR203C)%3B ancestral locus Anc_7.346,  similar to uniprot|P32335 Saccharomyces cerevisiae YLR203C MSS51 protein possibly involved in translational activation of COX1 and COB mRNA singleton",YALI0_E32483g
YALI1_E38512g,"similar to Saccharomyces cerevisiae YMR31 (YFR049W)%3B ancestral locus Anc_3.572,gnl|GLV|YALI0E32494g [Yarrowia lipolytica]  similar to uniprot|P19955 Saccharomyces cerevisiae YFR049W RT31 40S ribosomal protein YMR-31 mitochondrial precursor",Yali1E,3851273,3852032,+,760,1,49.53887,49.53887,0.0,46,-34,21,43,62.66,0,1,0.003584,5.63114805347,0.76825502856,0.009935,0.030771,Essential,Essential,na,na,na,na,na,YALI1_E38512g,YALI0E32494g,YALI1_E38512g,mRNA,YALI1E,3851273.0,3852032.0,+,"similar to Saccharomyces cerevisiae YMR31 (YFR049W)%3B ancestral locus Anc_3.572,gnl|GLV|YALI0E32494g [Yarrowia lipolytica]  similar to uniprot|P19955 Saccharomyces cerevisiae YFR049W RT31 40S ribosomal protein YMR-31 mitochondrial precursor",YALI0_E32494g
YALI1_E38526g,"similar to Saccharomyces cerevisiae PRE4 (YFR050C)%3B ancestral locus Anc_3.574,  similar to uniprot|P30657 Saccharomyces cerevisiae YFR050c PRE4 Proteasome component",Yali1E,3852577,3853374,+,798,0,na,na,0.0,23,-18,12,170,32.74,0,0,0.048271,3.03092896577,0.393792715657,0.097763,0.207574,Essential,Essential,na,na,na,na,na,YALI1_E38526g,YALI0E32505g,YALI1_E38526g,mRNA,YALI1E,3852577.0,3853374.0,+,"similar to Saccharomyces cerevisiae PRE4 (YFR050C)%3B ancestral locus Anc_3.574,  similar to uniprot|P30657 Saccharomyces cerevisiae YFR050c PRE4 Proteasome component",YALI0_E32505g
YALI1_E38593g,"  similar to uniprot|P43621 Saccharomyces cerevisiae YFR051c RET2 coatomer complex delta chain,similar to Saccharomyces cerevisiae RET2 (YFR051C)%3B ancestral locus Anc_3.575",Yali1E,3858190,3859344,-,1155,1,39.86135,39.86135,1.64,54,-402,8,22,57.99,0,0,0.003789,7.6044546024,0.682358340474,0.008952,0.09167,Essential,Essential,na,-0.8799,na,-1.0445,0.3242,YALI1_E38593g,YALI0E32542g,YALI1_E38593g,mRNA,YALI1E,3858190.0,3859743.0,-,"  similar to uniprot|P43621 Saccharomyces cerevisiae YFR051c RET2 coatomer complex delta chain,similar to Saccharomyces cerevisiae RET2 (YFR051C)%3B ancestral locus Anc_3.575",YALI0_E32542g
YALI1_E38608g,  similar to uniprot|O74689 Emericella nidulans NUDE Nuclear distribution protein,Yali1E,3860853,3862238,+,1386,5,1.15523,86.35379,6.85,76,-65,8,36,78.57,0,0,0.008983,12.5890458767,0.94122463233,0.02103,0.01776,Essential,Essential,-0.362833333333,-0.7261,-0.468,-0.433,-1.0116,YALI1_E38608g,YALI0E32571g,YALI1_E38608g,mRNA,YALI1E,3860853.0,3862238.0,+,  similar to uniprot|O74689 Emericella nidulans NUDE Nuclear distribution protein,YALI0_E32571g
YALI1_E38692g,  no similarity,Yali1E,3868433,3869269,-,837,1,85.88517,85.88517,2.27,35,-11,42,151,72.02,0,0,0.006088,7.05527294446,0.873892040805,0.002413,0.013267,Essential,Essential,na,na,na,na,na,YALI1_E38692g,YALI0E32659g,YALI1_E38692g,mRNA,YALI1E,3868433.0,3869269.0,-,  no similarity,YALI0_E32659g
YALI1_E39057g,"  similar to uniprot|P36022 Saccharomyces cerevisiae YKR054c DYN1 dynein heavy chain cytosolic,similar to Saccharomyces cerevisiae DYN1 (YKR054C)%3B ancestral locus Anc_1.216",Yali1E,3893784,3905732,-,11949,2,0.48544,99.90793,0.32,35,-306,7,3,39.28,1,0,0.0,25.8278669865,0.223843026311,0.0,6.9e-05,Essential,Essential,na,-1.3709,-0.6966,na,na,YALI1_E39057g,YALI0E32857g,YALI1_E39057g,mRNA,YALI1E,3893784.0,3905732.0,-,"  similar to uniprot|P36022 Saccharomyces cerevisiae YKR054c DYN1 dynein heavy chain cytosolic,similar to Saccharomyces cerevisiae DYN1 (YKR054C)%3B ancestral locus Anc_1.216",YALI0_E32857g
YALI1_E39221g,"similar to Saccharomyces cerevisiae ADE1 (YAR015W)%3B ancestral locus Anc_3.179,  similar to uniprot|Q9C1J4 Pichia pastoris Phosphoribosylamidoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)",Yali1E,3921237,3922169,-,933,1,99.24893,99.24893,2.04,57,-110,22,15,73.89,1,0,0.002721,7.984195279,0.887085498385,0.021426,0.078205,Essential,Essential,-1.1715,-1.2842,na,na,-0.317,YALI1_E39221g,YALI0E33033g,YALI1_E39221g,mRNA,YALI1E,3921237.0,3922169.0,-,"similar to Saccharomyces cerevisiae ADE1 (YAR015W)%3B ancestral locus Anc_3.179,  similar to uniprot|Q9C1J4 Pichia pastoris Phosphoribosylamidoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)",YALI0_E33033g
YALI1_E39228g,  no similarity,Yali1E,3922795,3923616,+,822,1,99.02558,99.02558,2.31,57,-29,16,731,68.28,1,0,0.009101,6.58405159926,0.83042479936,0.040195,0.039511,Essential,Essential,na,na,na,na,na,YALI1_E39228g,YALI0E33055g,YALI1_E39228g,mRNA,YALI1E,3922795.0,3923616.0,+,  no similarity,YALI0_E33055g
YALI1_E39295g,  highly similar to uniprot|Q12074 Saccharomyces cerevisiae YPR069c SPE3 putrescine aminopropyltransferase (spermidine synthase) P2.22.f2.1,Yali1E,3928669,3929547,-,879,0,na,na,0.0,98,-37,31,161,120.65,0,0,0.000208,8.4789929534,1.4387449735,0.000738,0.00775,Essential,Essential,na,na,na,na,na,YALI1_E39295g,YALI0E33143g,YALI1_E39295g,mRNA,YALI1E,3928669.0,3929547.0,-,  highly similar to uniprot|Q12074 Saccharomyces cerevisiae YPR069c SPE3 putrescine aminopropyltransferase (spermidine synthase) P2.22.f2.1,YALI0_E33143g
YALI1_E39306g,"similar to Saccharomyces cerevisiae TLG2 (YOL018C)%3B ancestral locus Anc_1.372,  similar to uniprot|Q08144 Saccharomyces cerevisiae YOL018c TLG2 member of the syntaxin family of t-SNAREs P2. 143.f2.1",Yali1E,3930668,3931780,+,1113,1,56.20504,56.20504,1.71,111,-1,0,na,103.82,0,0,0.000233,10.7387701187,1.21843419639,0.000108,0.002122,Essential,Essential,na,-0.6355,1.5329,0.0643,na,YALI1_E39306g,YALI0E33165g,YALI1_E39306g,mRNA,YALI1E,3930668.0,3931780.0,+,"similar to Saccharomyces cerevisiae TLG2 (YOL018C)%3B ancestral locus Anc_1.372,  similar to uniprot|Q08144 Saccharomyces cerevisiae YOL018c TLG2 member of the syntaxin family of t-SNAREs P2. 143.f2.1",YALI0_E33165g
YALI1_E39333g,  no similarity,Yali1E,3931847,3933352,-,1506,0,na,na,0.0,30,-15,1,554,28.99,0,0,0.00903,4.70718259732,0.323873032037,0.210862,0.269807,Essential,Essential,na,na,na,na,na,YALI1_E39333g,YALI0E33187g,YALI1_E39333g,mRNA,YALI1E,3931847.0,3933352.0,-,  no similarity,YALI0_E33187g
YALI1_E39378g,"similar to Saccharomyces cerevisiae RTT103 (YDR289C)%3B ancestral locus Anc_5.300,  weakly similar to DEHA0A13926g Debaryomyces hansenii IPF 7393.1",Yali1E,3936592,3937857,-,1266,4,36.75889,99.76285,1.5,25,-33,13,21,35.54,3,0,0.022597,5.49348916468,0.449684572492,0.078753,0.253211,Essential,Essential,na,-0.9973,-0.5368,0.6939,na,YALI1_E39378g,YALI0E33231g,YALI1_E39378g,mRNA,YALI1E,3936592.0,3937857.0,-,"similar to Saccharomyces cerevisiae RTT103 (YDR289C)%3B ancestral locus Anc_5.300,  weakly similar to DEHA0A13926g Debaryomyces hansenii IPF 7393.1",YALI0_E33231g
YALI1_E39385g,"  similar to uniprot|P17891 Saccharomyces cerevisiae YGR167w CLC1 clathrin light chain singleton,similar to Saccharomyces cerevisiae CLC1 (YGR167W)%3B ancestral locus Anc_5.168",Yali1E,3938485,3939138,+,654,1,96.32466,96.32466,2.91,25,-8,19,132,41.15,1,0,0.126578,3.24357476599,0.514352640132,0.108403,0.340611,Essential,Essential,na,-0.4393,0.5819,-1.3376,-0.2862,YALI1_E39385g,YALI0E33253g,YALI1_E39385g,mRNA,YALI1E,3938485.0,3939138.0,+,"  similar to uniprot|P17891 Saccharomyces cerevisiae YGR167w CLC1 clathrin light chain singleton,similar to Saccharomyces cerevisiae CLC1 (YGR167W)%3B ancestral locus Anc_5.168",YALI0_E33253g
